customer_id,birth_year,annual_income,num_children,num_teenagers,signup_date,days_since_last_purchase,has_recent_complaint,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,num_discount_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,web_visits_last_month,accepted_campaign_1,accepted_campaign_2,accepted_campaign_3,accepted_campaign_4,accepted_campaign_5,accepted_last_campaign,marital_status_Absurd,marital_status_Alone,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,marital_status_YOLO,education_level_encoded
7930,1969,26877.0,0,0,19-08-2013,74,0,101,13,76,20.0,18,40.0,2,3,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4587,1944,45006.0,0,0,18-07-2013,90,0,162,25,53,16.0,0,10.0,1,3,1,7,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
6682,1973,18978.0,1,0,11/12/2012,41,0,2,8,1,4.0,7,15.0,1,1,0,3,8,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6222,1967,22574.0,2,1,28-10-2013,28,0,25,0,8,2.0,0,2.0,2,2,0,3,7,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
10299,1969,48240.0,0,0,9/11/2012,73,0,389,81,248,64.0,49,41.0,3,6,3,13,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
3083,1974,45837.0,1,1,26-07-2013,88,0,215,13,87,17.0,17,24.0,5,6,2,5,7,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
8953,1965,35791.0,2,1,6/5/2013,94,0,27,0,5,0.0,0,3.0,2,1,0,3,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1503,1976,116059.5,1,1,3/6/2013,31,0,85,1,16,2.0,1,2.0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
8650,1978,54162.0,1,1,18-03-2013,31,0,5,6,10,6.0,5,10.0,1,1,0,3,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
10862,1960,30522.0,0,1,17-08-2012,6,0,179,8,83,19.0,11,26.0,5,1,2,9,2,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2782,1961,54456.0,0,1,11/7/2013,23,0,352,0,27,10.0,0,15.0,3,6,1,7,6,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
6941,1971,31632.0,0,0,14-07-2013,92,0,17,8,12,11.0,15,32.0,1,2,1,2,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
10972,1949,51411.0,0,0,10/3/2014,52,0,625,35,169,58.0,17,35.0,1,4,3,6,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
10708,1978,36975.0,1,0,28-12-2013,50,0,10,6,11,0.0,4,2.0,1,1,0,3,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6583,1955,72635.0,0,0,3/6/2013,54,0,390,22,323,104.0,35,107.0,1,6,8,6,3,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3641,1976,13624.0,1,0,20-01-2013,93,0,10,2,15,2.0,1,6.0,2,2,0,3,6,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
10156,1975,84196.0,0,1,3/6/2013,56,0,215,63,507,120.5,31,126.5,1,8,4,7,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4299,1960,70971.0,0,1,21-09-2012,28,0,1001,17,556,93.0,81,17.0,7,11,11,5,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
3469,1977,34487.0,1,1,6/9/2012,94,0,19,18,33,24.0,1,8.0,3,3,0,3,9,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
5063,1977,28769.0,1,0,18-12-2012,76,0,41,5,129,10.0,3,3.0,3,4,1,4,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
10727,1970,69084.0,1,0,19-11-2013,43,0,1181,81,199,39.0,30,30.0,2,7,3,13,8,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
9624,1958,65488.0,0,0,13-06-2014,46,0,603,45,207,36.0,18,54.0,1,3,4,6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
5156,1970,62466.0,0,1,15-01-2014,13,0,129,81,259,120.5,81,83.0,5,6,3,12,4,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4376,1960,32218.0,0,0,15-02-2014,27,0,10,24,15,13.0,1,30.0,1,2,1,3,7,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8923,1973,83917.0,0,0,18-04-2013,12,0,514,22,556,42.0,81,79.0,1,6,7,7,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
8461,1962,46102.0,2,1,10/3/2014,3,0,14,0,1,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
6945,1952,84574.0,0,0,4/6/2013,72,0,387,20,556,38.0,54,126.5,1,9,11,11,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
944,1962,56181.0,0,1,8/1/2013,6,0,121,81,69,8.0,44,48.0,1,4,2,7,4,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1907,1950,63120.0,0,1,28-09-2012,53,0,965,69,279,54.0,41,69.0,5,8,4,9,7,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
701,1971,73691.0,0,1,6/11/2013,58,0,707,21,250,85.0,43,73.0,2,6,2,8,2,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3856,1960,51411.0,0,1,5/10/2012,78,0,571,50,142,33.0,50,126.5,4,4,5,13,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
4149,1948,76140.0,0,0,13-05-2014,57,0,586,66,556,17.0,0,26.0,1,5,9,6,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2131,1959,62859.0,0,1,30-12-2012,37,0,1063,81,102,16.0,12,25.0,4,9,4,6,6,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2942,1964,45906.0,0,1,7/5/2013,20,0,305,3,27,4.0,3,126.5,2,5,4,4,5,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1173,1947,77632.0,0,0,10/3/2013,73,0,1200,81,556,0.0,42,126.5,1,4,2,6,2,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
4381,1971,46463.0,1,1,18-08-2013,56,0,163,2,40,8.0,11,11.0,7,3,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
4611,1970,105471.0,0,0,21-01-2013,36,0,1009,81,104,120.5,21,126.5,0,9,8,13,3,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
3376,1970,55282.0,1,0,13-12-2013,9,0,125,6,73,8.0,4,19.0,1,3,1,6,4,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
4679,1977,78710.0,0,1,23-05-2014,42,0,721,0,152,119.0,50,50.0,3,7,6,12,4,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
10928,1958,66886.0,0,1,16-09-2013,28,0,315,4,62,41.0,31,126.5,2,7,1,7,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
4248,1960,98777.0,0,0,17-02-2014,23,0,1000,19,556,120.5,81,38.0,0,4,6,9,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
6728,1985,29103.0,1,0,27-08-2012,38,0,16,0,17,6.0,3,6.0,2,1,0,3,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
6661,1974,67445.0,0,1,12/8/2012,63,0,757,80,217,29.0,80,11.0,5,9,6,12,6,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
4725,1950,50616.0,0,1,13-04-2014,71,0,30,2,25,0.0,1,9.0,1,1,1,4,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
3277,1955,49431.0,0,1,3/8/2012,9,0,219,3,100,26.0,0,17.0,2,7,1,5,8,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5555,1975,116059.5,0,0,7/2/2014,81,0,1,1,1,1.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2564,1953,61278.0,0,1,4/1/2014,87,0,111,3,28,2.0,6,15.0,2,3,1,4,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
946,1958,26490.0,0,0,22-09-2012,92,0,45,47,52,21.0,20,25.0,2,3,1,5,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3867,1947,73059.0,0,1,31-08-2013,36,0,410,81,420,0.0,81,71.0,1,9,3,13,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
6940,1966,46734.0,1,2,21-10-2013,86,0,100,1,39,6.0,1,76.0,4,3,2,3,6,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
55,1963,56253.0,0,1,7/12/2012,83,0,509,0,65,7.0,11,5.0,4,7,2,9,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
7093,1985,19986.0,1,0,14-11-2013,74,0,3,6,5,0.0,2,6.0,1,0,0,3,7,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5084,1975,58330.0,0,1,25-12-2013,87,0,445,53,213,104.0,81,126.5,1,6,4,13,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1777,1980,25965.0,0,0,7/9/2012,29,0,2,2,11,41.0,7,11.0,1,2,0,3,8,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8162,1956,14661.0,0,0,1/1/2013,88,0,4,1,11,6.0,2,2.0,1,1,0,3,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
10826,1959,18690.0,0,0,28-12-2012,77,0,6,1,7,23.0,4,19.0,1,1,1,2,8,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
8754,1974,45068.0,0,1,16-05-2013,25,0,14,0,3,0.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1987,1987,21063.0,1,0,25-09-2013,34,0,1,10,11,19.0,3,15.0,2,2,0,3,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11007,1968,29187.0,1,0,9/5/2013,43,0,26,0,6,0.0,0,2.0,1,1,0,3,8,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
7426,1971,54690.0,1,1,7/11/2013,76,0,111,16,37,7.0,9,18.0,3,3,1,5,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9153,1964,59304.0,0,1,29-07-2013,81,0,418,61,428,80.0,51,10.0,3,7,8,10,5,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
10379,1962,59247.0,0,2,8/11/2013,87,0,327,9,122,19.0,14,83.0,5,5,2,9,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
9204,1970,66731.0,0,1,12/9/2012,33,0,371,81,194,58.0,81,126.5,4,4,3,6,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
3197,1980,77353.0,0,1,16-12-2013,38,0,275,59,107,69.0,81,59.0,2,6,4,8,4,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2920,1975,52614.0,0,0,1/12/2012,63,0,789,0,142,12.0,9,38.0,2,2,4,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
6961,1974,26751.0,2,0,22-05-2014,26,0,1,1,5,0.0,3,1.0,1,1,0,2,8,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
4673,1963,81300.0,0,1,30-10-2012,17,0,1004,12,145,32.0,12,36.0,3,10,3,5,5,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
9937,1979,70337.0,0,0,2/1/2014,75,0,187,81,149,25.0,43,91.0,1,2,2,12,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
8779,1985,36145.0,1,0,16-06-2013,13,0,56,4,76,17.0,1,18.0,4,4,1,3,9,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
9596,1980,65295.0,0,0,23-12-2013,19,0,365,32,117,34.0,81,6.0,1,3,3,13,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
2891,1963,68118.0,0,1,18-10-2013,51,0,595,23,123,10.0,23,126.5,2,8,9,4,6,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4910,1967,68743.0,0,0,30-08-2012,81,0,1132,81,384,120.5,81,115.0,1,11,5,13,7,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
75,1982,41039.0,0,0,25-07-2013,32,0,34,11,137,120.5,61,45.0,1,8,1,5,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10120,1955,38946.0,0,1,24-10-2013,84,0,116,6,82,6.0,6,41.0,2,3,1,6,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
6327,1967,65777.0,0,0,19-12-2013,87,0,565,32,435,28.0,32,54.0,1,2,8,6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
10142,1976,66476.0,0,1,7/3/2013,99,0,372,18,126,47.0,48,78.0,2,5,2,11,4,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
9826,1972,86857.0,0,0,12/9/2012,96,0,899,81,556,120.5,81,40.0,1,5,6,10,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1501,1982,116059.5,0,0,4/8/2012,21,0,55,16,556,17.0,3,4.0,15,0,28,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
10767,1989,77845.0,0,0,16-05-2014,40,0,760,40,480,0.0,40,26.0,1,3,5,12,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
7279,1969,69476.0,0,0,30-09-2013,3,0,260,81,556,63.0,9,67.0,1,4,6,4,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
7230,1960,50611.0,0,0,4/10/2012,98,0,459,0,24,6.0,0,4.0,6,4,5,7,6,0,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
143,1970,61209.0,0,0,25-08-2013,73,0,466,0,224,119.0,49,99.0,1,5,3,4,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
450,1958,42315.0,0,1,12/7/2013,90,0,67,15,80,17.0,11,80.0,3,1,4,4,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
9316,1952,13084.0,0,0,2/11/2013,29,0,2,0,7,3.0,7,10.0,1,1,0,3,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6379,1949,47570.0,1,1,29-05-2013,3,0,67,1,20,0.0,2,31.0,3,2,2,2,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
9239,1961,61923.0,0,2,26-07-2013,94,0,92,4,18,3.0,3,6.0,1,2,1,4,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
8315,1995,34824.0,0,0,26-03-2014,65,0,4,2,11,2.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2868,1949,26518.0,1,1,8/4/2013,33,0,20,1,28,3.0,3,2.0,3,2,0,3,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
10888,1961,45938.0,0,0,3/11/2013,46,0,273,11,178,62.0,81,29.0,2,8,4,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1277,1960,78468.0,0,0,9/4/2014,29,0,434,22,388,104.0,22,34.0,1,10,7,10,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
9977,1973,78901.0,0,1,17-09-2013,99,0,321,11,309,33.0,26,34.0,3,9,3,5,4,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
10196,1978,71427.0,2,0,12/3/2014,26,0,212,81,177,15.0,64,23.0,2,8,2,8,4,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
6384,1978,71022.0,0,1,11/2/2014,30,0,909,12,278,0.0,12,126.5,3,5,2,11,8,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8029,1988,90247.0,0,0,29-04-2014,27,0,1184,32,352,21.0,16,16.0,1,3,4,7,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
968,1968,41335.0,1,0,26-12-2013,24,0,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6988,1986,71952.0,1,0,10/1/2013,93,0,656,80,455,52.0,81,93.0,2,8,4,8,4,0,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
4472,1970,35682.0,1,0,27-06-2014,34,0,23,0,8,6.0,2,18.0,1,1,1,3,2,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
6991,1951,43185.0,0,1,10/4/2013,88,0,537,6,42,16.0,6,30.0,2,9,3,6,8,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3336,1948,66375.0,0,1,21-11-2013,96,0,712,0,45,0.0,0,126.5,3,2,4,5,7,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
4301,1971,35178.0,1,0,10/1/2013,10,0,23,1,13,2.0,2,18.0,1,1,1,2,7,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1940,1986,25252.0,1,0,12/7/2013,26,0,1,3,4,2.0,2,6.0,1,1,0,2,8,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1272,1965,55250.0,0,1,21-10-2012,49,0,664,58,83,32.0,0,66.0,4,7,5,10,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1388,1975,33249.0,1,0,20-02-2013,11,0,6,10,21,19.0,14,42.0,2,2,1,3,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1044,1953,58398.0,0,0,14-05-2013,44,0,299,5,201,21.0,21,49.0,3,5,4,8,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
6969,1982,50272.0,1,0,7/8/2013,75,0,99,13,66,43.0,8,4.0,3,4,1,5,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
10479,1975,76618.0,0,0,7/12/2012,64,0,749,40,294,120.5,81,126.5,1,3,2,5,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
3619,1960,87305.0,0,0,23-09-2012,19,0,345,25,501,63.0,81,80.0,1,5,3,8,2,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1715,1978,25851.0,1,0,11/2/2013,45,0,9,4,18,7.0,5,5.0,2,2,0,3,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
10159,1970,58710.0,0,1,31-03-2013,77,0,440,81,368,0.0,81,126.5,6,11,5,9,6,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1463,1958,45160.0,1,1,29-03-2014,9,0,8,2,5,3.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
5114,1965,74806.0,0,1,19-12-2012,1,0,670,9,249,0.0,28,9.0,2,5,4,5,4,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
4990,1954,59111.0,0,0,2/5/2013,90,0,524,0,134,28.0,28,126.5,1,11,1,8,7,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
4329,1984,18988.0,1,0,23-05-2014,43,0,6,0,6,2.0,1,1.0,2,1,0,3,7,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
10936,1965,72190.0,0,0,13-02-2013,79,0,597,81,556,120.5,81,126.5,1,5,6,4,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
4692,1976,7500.0,1,0,1/8/2012,19,0,7,0,12,13.0,7,32.0,5,4,1,2,9,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
7212,1966,44794.0,0,1,8/6/2014,99,0,54,0,7,0.0,0,4.0,1,2,0,3,6,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
6086,1955,80395.0,0,0,23-11-2013,62,0,445,25,556,80.0,76,48.0,1,6,5,12,2,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
437,1976,75012.0,0,0,25-01-2014,41,0,294,81,218,120.5,58,126.5,1,3,8,11,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
11171,1965,56962.0,2,1,11/10/2013,60,0,292,3,77,10.0,3,26.0,7,6,3,5,7,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
11101,1991,89891.0,0,0,15-04-2013,17,0,412,22,132,59.0,28,126.5,1,11,6,8,4,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
5329,1949,35946.0,1,1,27-09-2013,24,0,8,0,3,0.0,0,0.0,1,0,0,3,5,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
610,1953,53593.0,1,1,7/8/2012,60,0,349,4,78,6.0,0,43.0,8,7,2,6,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
9384,1978,66373.0,1,1,12/6/2013,57,0,328,9,124,12.0,24,109.0,7,4,2,10,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5956,1948,45072.0,1,2,16-10-2013,74,0,144,2,99,7.0,2,30.0,5,6,1,4,8,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
10430,1973,89694.0,1,1,9/10/2013,22,0,1126,28,211,37.0,28,42.0,3,4,3,4,5,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
7875,1949,72025.0,0,0,29-04-2014,46,0,967,0,556,43.0,50,0.0,1,4,8,13,2,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
7072,1973,51411.0,0,1,29-03-2013,69,0,432,79,341,120.5,81,126.5,2,8,5,4,4,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
6255,1952,70545.0,0,1,3/6/2014,29,0,138,39,63,55.0,18,21.0,1,4,1,7,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
6516,1989,17487.0,1,0,18-03-2013,37,0,0,0,1,7.0,4,6.0,1,1,0,2,7,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5564,1969,62882.0,0,1,9/8/2012,26,0,509,81,497,78.0,24,97.0,2,7,5,6,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
5682,1953,64108.0,0,1,23-03-2013,8,0,948,10,86,13.0,21,21.0,4,6,9,11,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
7458,1956,34941.0,1,1,6/3/2013,26,0,39,2,25,4.0,3,24.0,2,3,0,3,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
5237,1950,48767.0,1,2,1/1/2014,79,0,28,1,21,3.0,0,10.0,3,2,1,3,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
7761,1978,38702.0,1,0,1/8/2013,71,0,13,11,24,13.0,8,40.0,2,3,0,4,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5278,1964,82224.0,0,0,25-01-2014,83,0,307,26,360,120.5,31,40.0,1,6,9,5,3,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3560,1952,83844.0,0,0,12/5/2013,57,0,901,31,345,75.0,31,126.5,1,4,4,11,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
7235,1975,17003.0,1,0,9/12/2013,37,0,2,5,12,4.0,8,7.0,3,2,0,4,5,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
